customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
83267752,Om Choudhury,gaurav60@example.net,910000000000,"131
Dixit Path
Nashik-762279",Raipur,51420,25-08-2026,New,13,802.85
19259955,Rehaan Borde,dasslila@example.org,915000000000,"H.No. 95
Dutta Ganj, South Dumdum-476520",Nagpur,410844,26-08-2026,Inactive,15,213.69
11616535,Vrinda Bassi,faraschandra@example.net,912000000000,"H.No. 94, Saxena Nagar
Katihar 418163",Tadepalligudem,285899,27-08-2026,Premium,6,1583.56
50557979,Kiaan Naidu,mdeol@example.org,915000000000,"H.No. 478
Rao Nagar, Noida 012414",Khammam,399392,28-08-2026,Premium,6,1557.45
53538932,Quincy Nanda,maya02@example.com,920000000000,"H.No. 57
Mander Ganj
Katni-110592",Thoothukudi,932768,29-08-2026,Premium,9,1763.76
63292875,Guneet Borah,dev66@example.org,919000000000,"094
Kala Zila, Tiruchirappalli-999978",Noida,980046,30-08-2026,Premium,18,1756.08
98858383,Janani Gill,vrinda77@example.org,919000000000,"717, Bahri Zila
Mau 600591",Dehri,875536,31-08-2026,Regular,3,700.22
86715467,Chanakya Bansal,azad10@example.net,911000000000,"19/83, Acharya Marg, Alwar 879724",Amaravati,455609,01-09-2026,Inactive,9,495.2
13197985,Gaurika Balasubramanian,divya22@example.org,915000000000,"H.No. 212
Amble Path
Tiruchirappalli-691683",Nanded,299635,02-09-2026,Premium,19,516.21
85561151,Zinal Dhawan,gulatiedhitha@example.org,918000000000,"65/275, Manne Road, Muzaffarpur-688635",Kanpur,515548,03-09-2026,Regular,12,227.18
94706375,Urishilla Kala,pdin@example.org,918000000000,"H.No. 71
Mand Zila, Rewa 438780",Amravati,691745,04-09-2026,Regular,6,1653.1
53974737,Kiaan Menon,narainojas@example.net,916000000000,"59/09, Shankar Chowk
Guwahati-481373",Panipat,637163,05-09-2026,New,15,672.4
83039559,Hemang Jain,khuranachanchal@example.net,914000000000,"64/54
Gill Chowk
Pali 227550",Jalgaon,925122,06-09-2026,Premium,5,247.73
98218863,Panini Dua,karurishilla@example.net,917000000000,"98/00
Jhaveri Nagar, Belgaum 313583",Pimpri-Chinchwad,603140,07-09-2026,Regular,10,716.11
54347213,Devansh Prasad,brijesh54@example.org,916000000000,"49/494, Sodhi, Morbi 621218",Lucknow,12673,08-09-2026,Premium,16,1388.04
30065862,Urishilla Hegde,ydeo@example.org,910000000000,"H.No. 330
Rana Path, Sagar 712033",Allahabad,911359,09-09-2026,Regular,13,749.95
42615134,Champak Patil,nmall@example.com,912000000000,"19, Sachdev, Bidar 765497",Muzaffarnagar,539257,10-09-2026,Inactive,15,1828.12
94033330,Prisha Tella,joshibalveer@example.org,916000000000,"38
Nazareth, Vadodara-354901",Visakhapatnam,609564,11-09-2026,Regular,10,1747.91
64795608,Ishita Mital,aishanikalita@example.com,918000000000,"35/424
Karpe Ganj, Faridabad-080640",Udupi,176996,12-09-2026,New,14,470.99
1662375,Tanmayi Yohannan,indrajitdhillon@example.com,914000000000,"72, Saxena Marg
Bellary-326727",Tiruchirappalli,783266,13-09-2026,New,7,1350.81
91130614,Rayaan Seth,chaman96@example.org,920000000000,"H.No. 542
Amble Ganj
Farrukhabad 572765",Jabalpur,364241,14-09-2026,Inactive,7,528.12
85020453,Hamsini Tripathi,shaurya77@example.com,918000000000,"96/221
Morar Circle, Ambattur 315265",Jaunpur,938416,15-09-2026,Premium,14,1343.69
80875034,Vasatika Palla,maanasrattan@example.com,910000000000,"89
Thaker Road, Agra-525317",Mahbubnagar,197561,16-09-2026,Inactive,4,1407.92
72605638,Zansi Nanda,teerth55@example.net,918000000000,"45/445, Jaggi Chowk
Karawal Nagar 883125",Korba,823516,17-09-2026,Inactive,12,983.84
47939657,Idika Sem,johalsiya@example.org,913000000000,"24/46, Kuruvilla Ganj, Gorakhpur-791998",Bhavnagar,6891,18-09-2026,Regular,9,1600.67
35156679,Chakradev Verma,vincent13@example.com,910000000000,"71/96, Amble Circle, Panvel-979863",Etawah,954583,19-09-2026,Premium,8,1412.4
47125914,Yashoda Chacko,ati59@example.com,913000000000,"069, Bath Zila
Aurangabad-968050",Kochi,723520,20-09-2026,Premium,16,1535.12
94713625,Samar Deol,davesathvik@example.com,916000000000,"H.No. 98
Roy Road
Jhansi 989608",Barasat,284684,21-09-2026,Premium,10,1791.16
43066953,Hredhaan Sengupta,upma64@example.net,910000000000,"H.No. 53
Dutta Zila
Raiganj-923965",Bikaner,349157,22-09-2026,Regular,4,323.92
32987624,Dalaja Arora,calebsengupta@example.com,913000000000,"46/767
Chacko Chowk
Arrah 424009",Jabalpur,399897,23-09-2026,Premium,15,902.61
11143197,Siya Mani,malloliver@example.net,918000000000,"50, Yadav Street, Jhansi-806525",Bulandshahr,514698,24-09-2026,Regular,13,778.44
77015367,Oni Bhagat,dominicbhandari@example.com,912000000000,"H.No. 36, Ray Path
Bellary 439994",Chittoor,58142,25-09-2026,Regular,8,288.08
63571453,Praneel Saran,jaggikala@example.com,914000000000,"325, Banik Path
New Delhi-923781",Kanpur,844591,26-09-2026,Premium,1,1367.12
95334407,Krish Sunder,eta37@example.net,919000000000,"H.No. 126
Thaman Ganj
Tinsukia 716227",Cuttack,347212,27-09-2026,Inactive,6,602.09
2400009,Jonathan Korpal,liam03@example.org,917000000000,"22/29, Chowdhury Path, Karimnagar 950098",Amaravati,690370,28-09-2026,Premium,7,1328.35
43519553,Lekha Swamy,bhavnamittal@example.com,915000000000,"53/90
Mukherjee Circle, Rajpur Sonarpur-576874",Mathura,998055,29-09-2026,Premium,18,898.85
91566278,Keya Chadha,gdeo@example.net,913000000000,"18, Sura
Ratlam 964051",Burhanpur,161156,30-09-2026,Premium,5,1953.37
93522848,Mohammed Sahni,takkrishna@example.net,914000000000,"490
Soman Ganj
Bhatpara 521317",Jodhpur,103710,01-10-2026,Inactive,20,1875.27
48776805,Prisha Sanghvi,laleta@example.net,915000000000,"52/809
Hegde Marg
Satara-825467",Alwar,612480,02-10-2026,Premium,1,351.38
6061349,Gautami Trivedi,iryasarin@example.org,918000000000,"H.No. 03
Dasgupta Marg
Ozhukarai 426511",Haldia,987109,03-10-2026,Regular,17,332.03
49617531,Vamakshi Pradhan,thomassanghvi@example.com,912000000000,"71/92, Bajwa Path
Morbi-309555",Firozabad,856856,04-10-2026,Inactive,12,1346.9
25915909,Gaurangi Singh,wallavasudha@example.com,919000000000,"H.No. 903, Nagi Circle
Raipur-607118",Bhimavaram,638420,05-10-2026,New,18,1155.71
2058037,Yutika Badal,biswastamanna@example.org,920000000000,"H.No. 88, Konda Chowk
Ahmednagar 017628",Rajkot,493628,06-10-2026,Inactive,11,1797.02
43307488,Jagrati Prabhu,choudharybalhaar@example.org,916000000000,"72/18, Munshi Zila, Jamalpur 838235",Bhatpara,793361,07-10-2026,Regular,1,1036.29
58513300,Hemal Mammen,farajwason@example.org,915000000000,"129, Seth, Mirzapur 807650",Jodhpur,245873,08-10-2026,Premium,1,664.85
41146001,Nirja Prasad,mahallaban@example.net,917000000000,"H.No. 97, Bhat Zila
Sonipat 701585",Belgaum,160105,09-10-2026,Regular,5,934.23
89910157,Dayamai Ray,jdate@example.com,913000000000,"775, Nayak Street, Patna-218169",Khandwa,166001,10-10-2026,New,5,1859.93
33608451,Lohit Dugar,vgera@example.net,912000000000,"666, Magar Street
Udupi 424461",Madurai,317235,11-10-2026,Inactive,5,774.65
58214883,Udant Grover,cnarayan@example.com,916000000000,"79/852
Nadkarni
Panchkula 391511",Darbhanga,871302,12-10-2026,Regular,11,229.17
2875442,Arunima Vyas,buchayushman@example.net,916000000000,"176, Krishnamurthy
Ramgarh 170370",Bettiah,68994,13-10-2026,Premium,19,1858.8
83660688,Gopal Dube,aditya26@example.com,917000000000,"52/64, Koshy Circle
Hapur 029532",Kottayam,317201,14-10-2026,Premium,1,1768.23
9650263,Samar Vasa,gpadmanabhan@example.com,911000000000,"01/76
Mani Road
Chittoor-256884",Gandhidham,40161,15-10-2026,New,5,843.98
36517334,Ria Dua,akshay40@example.com,920000000000,"16/46
Karan Nagar, Karaikudi 841373",Naihati,886615,16-10-2026,Premium,19,1603.14
1989720,Anusha Bahri,hemanginigour@example.org,917000000000,"H.No. 78, Memon Marg, Bettiah-165769",Saharanpur,232753,17-10-2026,Inactive,6,239.76
68486301,Bachittar Misra,kallaneel@example.net,913000000000,"53/56, Sandhu Road, Kharagpur-982343",Kanpur,146326,18-10-2026,Inactive,10,205.49
2134827,Vasudha Kalita,zaitra93@example.org,911000000000,"21/239
Bedi, Bettiah-618106",Ambarnath,863663,19-10-2026,New,10,1710.75
67896836,Om Murty,cmittal@example.net,911000000000,"H.No. 14
Batra Marg
Shahjahanpur 432714",Gulbarga,976912,20-10-2026,New,15,469.03
98152679,Geetika Arora,kurianlakshit@example.net,911000000000,"H.No. 84, Rama
Chapra-101291",Thiruvananthapuram,917590,21-10-2026,Regular,1,583.12
6812439,Vasana Mand,prakashvrinda@example.net,919000000000,"17/04
Balakrishnan Nagar, Raiganj 562478",Bhalswa Jahangir Pur,940482,22-10-2026,Premium,1,938.29
90038364,Upadhriti Chand,ybawa@example.com,916000000000,"H.No. 860, Jain Zila, Aizawl-045836",Ozhukarai,733321,23-10-2026,Regular,17,650.89
47215976,Jasmit Ganesh,urishillajain@example.org,913000000000,"H.No. 771, Sha Circle, Korba 949390",Jalna,91065,24-10-2026,Premium,9,842.83
74840437,Rachit Arya,sarmachatresh@example.net,911000000000,"730, Sama Road, Bhopal-485906",Korba,807661,25-10-2026,Inactive,1,330.17
10418604,Xavier Agrawal,lopaagrawal@example.org,920000000000,"10, Sangha Street, Bharatpur-212237",Gandhidham,850794,26-10-2026,New,15,501.27
65514005,Ekapad Kuruvilla,yatinsoni@example.com,916000000000,"H.No. 48, Dora Marg
Jamshedpur-323719",Dhanbad,615240,27-10-2026,Regular,16,266.6
1479065,Keya Grover,vbalakrishnan@example.org,913000000000,"179, Sekhon Ganj
Gurgaon-532079",Bokaro,717396,28-10-2026,New,17,1597.83
87641623,Isaac Rattan,iborde@example.org,917000000000,"H.No. 71
Pant Street, Haldia 203973",Bulandshahr,795752,29-10-2026,Regular,11,1243.23
34381941,Oeshi Thaman,bahriishanvi@example.net,913000000000,"42, Sawhney Marg, Bhubaneswar-711454",Malegaon,348234,30-10-2026,Inactive,10,1753.38
81822494,Dominic Verma,lucky44@example.org,911000000000,"540, Chandra Path, Dehradun-294311",Sri Ganganagar,342395,31-10-2026,New,9,1284.68
97191387,Chavvi Bhatia,vmall@example.org,919000000000,"43/75
Dalal Ganj, Moradabad-771813",Madurai,866334,01-11-2026,Premium,3,853.44
25795941,Urishilla Dhillon,ryanbath@example.com,912000000000,"04, Barman Street, Bhind 281577",Bhalswa Jahangir Pur,311683,02-11-2026,Regular,10,765.4
97825663,Upadhriti Sha,pahalsaini@example.com,910000000000,"241, Bakshi Marg, Tadipatri 896705",Udaipur,719362,03-11-2026,Regular,8,527.59
19966989,Varsha Dutt,hritik00@example.com,918000000000,"33/377, Hayer Marg
Khammam 556674",Secunderabad,441105,04-11-2026,Premium,2,1737.1
57967753,Lila Tailor,bchoudhury@example.com,913000000000,"96/52
Prasad Chowk, Sambalpur-169998",Davanagere,869884,05-11-2026,Premium,20,203.28
10694081,Faris Raval,neel30@example.net,912000000000,"H.No. 668, Rama Chowk
Tiruchirappalli-877111",Meerut,568324,06-11-2026,Regular,16,769.13
4356173,Jalsa Khatri,mahajanbakhshi@example.org,912000000000,"48, Patla Ganj, Avadi 838391",Rajkot,763603,07-11-2026,New,9,1838.56
87266309,Yachana Sethi,dashneel@example.com,913000000000,"63/721, Gala, Rourkela 611895",Agra,173328,08-11-2026,Regular,19,1097.48
65134271,Ansh Singh,damyantiwalia@example.net,913000000000,"H.No. 928
Dugar
Silchar-434394",Ajmer,108582,09-11-2026,Premium,19,1433.53
11928321,Nikita Palan,hdivan@example.net,914000000000,"H.No. 09, Dave Street, Kochi-481440",Maheshtala,554594,10-11-2026,Inactive,17,1770.94
32527479,Nidhi Varkey,krishakaul@example.org,916000000000,"H.No. 901
Pau Ganj, Munger-041682",Jorhat,597322,11-11-2026,Regular,19,896.82
47275378,Aarav Dar,amruta30@example.net,917000000000,"H.No. 24, Lata Street, Ahmedabad 581000",Ahmednagar,572351,12-11-2026,Premium,3,623.26
9246851,Aarush Dixit,psandal@example.com,910000000000,"H.No. 942
Rajagopal Path
Dharmavaram-327499",Ujjain,317869,13-11-2026,New,10,1574.34
12402437,Kamala Rama,raymegha@example.net,910000000000,"63
Mallick Chowk
Lucknow 415089",Rajahmundry,126465,14-11-2026,New,14,1580.62
95382317,Aradhana Sen,indiraseshadri@example.com,914000000000,"790, Tata Marg
Asansol-472717",Patiala,466894,15-11-2026,New,14,940.85
19523014,Neha Shroff,vaishnaviravi@example.net,917000000000,"86/05
Dutt, Proddatur-587012",Ongole,419857,16-11-2026,New,14,679.5
2188994,Bimala Mitra,uarora@example.net,919000000000,"01/27
Murthy Circle
Ratlam 179286",Patiala,635527,17-11-2026,Inactive,6,484.51
31328762,Vanya Sanghvi,banikishita@example.net,912000000000,"H.No. 98
Balasubramanian Path
Jamshedpur 087164",Durg,198685,18-11-2026,Premium,5,941.9
39354312,Chatresh Andra,gmorar@example.net,919000000000,"H.No. 599, Saran Street, Guwahati-654856",Kulti,154452,19-11-2026,Premium,4,1599.19
17939362,Anjali Yogi,utkarshratti@example.com,918000000000,"H.No. 066
Bhavsar Nagar, Darbhanga 347239",Noida,745281,20-11-2026,Inactive,17,496.59
12755730,Indrajit Mahal,padmanabhanharshil@example.org,911000000000,"76
Ben Path, Thanjavur-431970",Howrah,473540,21-11-2026,Regular,8,748.43
64562786,Neel Sankar,krishadvika@example.com,912000000000,"98
Chhabra Street, Hazaribagh-482791",Firozabad,785077,22-11-2026,Inactive,19,1483.65
18771682,Nitara Sur,lohitsarraf@example.com,917000000000,"937
Suresh Ganj, Karawal Nagar-054361",Shivpuri,865499,23-11-2026,Premium,12,1420.99
18170800,Anamika Sur,rhayre@example.net,917000000000,"57
Chakraborty Path
Bidhannagar 065607",Mathura,501272,24-11-2026,Regular,12,1972.81
31914222,Rajeshri Lad,uraj@example.org,917000000000,"89, Oza Circle, Chandrapur-723479",Bhilwara,757778,25-11-2026,Inactive,4,380.49
29095552,Gunbir Vala,sathvikbala@example.com,912000000000,"49/46
Mangal
Morena-353261",Amritsar,893254,26-11-2026,Inactive,17,1617.63
13415362,Tristan Grover,diyakuruvilla@example.org,911000000000,"H.No. 96
Randhawa Path, Morena 357169",Dibrugarh,460303,27-11-2026,Inactive,2,978.88
13284996,Irya Dayal,shamanbir@example.org,914000000000,"H.No. 614, Sehgal Path
Akola-450080",Phagwara,363237,28-11-2026,Regular,9,449.79
3410758,Qabil Salvi,gandhibhavya@example.net,918000000000,"16/72, Jhaveri Road
Hubli–Dharwad 657248",Hazaribagh,293062,29-11-2026,Regular,1,1892.51
14330483,Vasatika Konda,kaurishwar@example.org,917000000000,"H.No. 63
Iyer
Sangli-Miraj & Kupwad-906471",Durgapur,943453,30-11-2026,Premium,12,538.66
95768401,Jyoti Pau,varughesedayamai@example.org,912000000000,"14/790, Ramesh Nagar
Amravati 506114",Kadapa,760525,01-12-2026,Inactive,8,590.36
57662767,Lila Chakraborty,birhemangini@example.org,917000000000,"65/74
Lad Zila, Ulhasnagar-281824",Kalyan-Dombivli,652094,02-12-2026,Premium,10,403.61
51387106,Nandini Devi,xitigour@example.net,916000000000,"26
Jain Circle, Gaya-053431",Jamalpur,902417,03-12-2026,New,15,615.8
89995124,Gauri Butala,ranveeranne@example.org,916000000000,"890, Sastry, Narasaraopet-405280",Muzaffarpur,833041,04-12-2026,Premium,6,995.42
73660582,Timothy Bhalla,simonmurty@example.net,912000000000,"H.No. 08, Upadhyay Street, Mathura-083468",Agra,457942,05-12-2026,Premium,18,1045.53
70459847,Krish Shankar,mekhalasaraf@example.org,918000000000,"53/713, Raghavan Street
Bhilwara-021410",Bhopal,973977,06-12-2026,Premium,12,324.58
3999964,Ansh Minhas,nbir@example.net,912000000000,"H.No. 82, Madan Road
Jalandhar-138003",Orai,33590,07-12-2026,Premium,15,1147.01
39674723,Advika Keer,khatriayushman@example.net,920000000000,"H.No. 211, Mitra Chowk
Solapur 253328",Bettiah,813010,08-12-2026,New,3,765.19
23448955,Pranit Gade,kamdarhemang@example.com,915000000000,"87/17, Gola Circle
Narasaraopet-044900",Raebareli,185824,09-12-2026,Premium,13,1201
76971644,Banjeet Pal,jaggigaurang@example.net,918000000000,"93/149, Bumb Chowk, Guwahati 790333",Thoothukudi,796020,10-12-2026,Inactive,20,1812.27
81382213,Victor Khurana,jkaur@example.org,914000000000,"92/411
Kannan Nagar, Tirunelveli 887984",Burhanpur,952694,11-12-2026,Inactive,9,845.85
21456226,Indrajit Mitra,yauvani00@example.net,918000000000,"342
Hans
Bathinda-978162",Adoni,626620,12-12-2026,New,18,980.16
46378942,Oscar Kurian,vedhikanarasimhan@example.com,918000000000,"64/29, Lalla Road, Kolhapur 461306",Chandigarh,319915,13-12-2026,Premium,1,1768.04
12088552,Aditya Barman,draj@example.org,913000000000,"17/59, Dutta Street, Siwan 346894",Patiala,82581,14-12-2026,Premium,3,1137.83
18642306,Wazir Bahl,jsunder@example.com,913000000000,"16/718, Kanda Chowk, Meerut 856894",Tinsukia,877253,15-12-2026,Inactive,12,1802.63
11387110,Om Sastry,aishani38@example.com,916000000000,"H.No. 413, Char Nagar, Mehsana-538034",Coimbatore,14359,16-12-2026,Premium,8,1303.37
51341672,Aarna Mital,ghoshlavanya@example.org,920000000000,"H.No. 75
Bobal Path
Hajipur 676112",Bhagalpur,789995,17-12-2026,Regular,10,1898.18
79630614,Nikita Misra,rachanabadal@example.net,919000000000,"47/23, Tripathi Path
Vadodara-629791",Sasaram,880263,18-12-2026,Regular,3,362.45
76602787,Qasim Chandra,pavanijaggi@example.org,919000000000,"H.No. 07, Guha Marg
Deoghar 511184",Mehsana,856383,19-12-2026,New,9,1683.71
50630016,Max Ranganathan,aaravkhosla@example.org,918000000000,"47
Ramesh Ganj, Lucknow-952273",Unnao,926172,20-12-2026,Inactive,17,1445.33
85354059,Anamika Dugar,borahansh@example.net,912000000000,"H.No. 245
Vora Marg
Ambattur-417585",Begusarai,887933,21-12-2026,Premium,2,672.87
30188374,Naveen Chakrabarti,manbir37@example.org,910000000000,"01, Ramakrishnan Ganj, Bhavnagar-851185",Haldia,400684,22-12-2026,New,15,915.53
13760839,Anvi Savant,yashvi72@example.org,914000000000,"H.No. 661, Dora Street
Surat 406513",Guwahati,412928,23-12-2026,Premium,17,444.89
12455156,Ijaya Agrawal,anirudh89@example.com,910000000000,"51, Kari Nagar, Tenali-778804",Eluru,317047,24-12-2026,Inactive,16,1139.56
13604883,Siddharth Kata,mvaidya@example.com,914000000000,"80/102
Raj Marg, Tadipatri-190103",Karimnagar,638908,25-12-2026,Premium,17,1659.88
69240186,Triya Memon,ssoman@example.org,920000000000,"83/387
Shankar Chowk, Suryapet 985417",Kottayam,850470,26-12-2026,Regular,8,884
57765367,Advika Sundaram,shivani60@example.net,917000000000,"92, Handa Street
Jehanabad-548704",Sultan Pur Majra,221493,27-12-2026,Premium,1,1296.69
97928541,Pratyush Peri,vasudha09@example.com,910000000000,"40/020
Krish Circle
Amaravati 137329",Tiruchirappalli,917035,28-12-2026,New,4,1838.77
31718565,Andrew Wable,jackson06@example.org,914000000000,"77, Dhar Zila
Kozhikode-400515",Durgapur,16828,29-12-2026,Regular,6,245.16
76438648,Faraj Radhakrishnan,sandalpanini@example.org,917000000000,"H.No. 17, Aurora Street
Ujjain 452078",Dewas,418024,30-12-2026,New,6,854.68
36146306,Aryan Ghose,brahmbhattvihaan@example.net,914000000000,"422
Salvi
Panchkula 451977",Pallavaram,767176,31-12-2026,Regular,19,828.14
87160527,Gautam Ravel,pandyazaitra@example.org,911000000000,"729, Acharya
Unnao 554182",Bulandshahr,720320,01-01-2027,New,6,1966.02
1108176,Charita Chad,ekantika51@example.com,919000000000,"99/756, Gour Marg
Suryapet-685926",Bhalswa Jahangir Pur,902052,02-01-2027,Premium,20,1460.76
83610315,Nachiket Roy,wsangha@example.net,919000000000,"17/829, Garg Circle, Kirari Suleman Nagar 040091",Shahjahanpur,632904,03-01-2027,Inactive,16,376.5
24043135,Edhitha Bassi,chavvijohal@example.com,919000000000,"39/739
Nanda Zila
Secunderabad-753649",Bijapur,339705,04-01-2027,Inactive,15,1681.39
84448310,Ati Lad,tanmayi18@example.org,910000000000,"07/725
Warrior Path
Chittoor 204154",Mumbai,109591,05-01-2027,Regular,16,282.58
59769142,Pooja Bajaj,ijaya43@example.com,917000000000,"21/95
Merchant Street
Katni-296822",Bellary,208439,06-01-2027,New,4,718.4
90753712,Amruta Bhatt,hkant@example.net,916000000000,"50/595, Mall Nagar
Bhusawal 169200",Dharmavaram,22174,07-01-2027,Regular,4,1408.03
38748727,Raghav Nath,bmani@example.net,918000000000,"H.No. 560
Dass Nagar, Kota-609570",Tiruchirappalli,573755,08-01-2027,New,4,495.67
45033270,Manan Chandran,keermugdha@example.org,919000000000,"64
Padmanabhan Path
Bulandshahr 387848",Thanjavur,372814,09-01-2027,New,15,252.26
6459100,Shivansh Mand,gaurav29@example.com,910000000000,"145, Arora Ganj
Karaikudi-304218",Agra,85316,10-01-2027,Premium,19,1193.57
60904312,Jagdish Badami,isha60@example.com,912000000000,"588, Dass
Kakinada 672163",Mumbai,503282,11-01-2027,Regular,20,564.73
98225598,Neelima Som,gyohannan@example.com,910000000000,"824
Narasimhan
Malda 057726",Sambalpur,731095,12-01-2027,Premium,9,1190.21
31813,Indrajit Pau,wakeetasehgal@example.com,912000000000,"66, Vora Chowk
Maheshtala 376030",Sultan Pur Majra,666762,13-01-2027,Regular,18,1230.75
79135318,Amaira Issac,zayyankala@example.org,918000000000,"06/34, Sha Marg, Mango-359050",Saharanpur,317779,14-01-2027,Inactive,17,454.3
99627097,Amara Narayanan,yatin58@example.net,917000000000,"H.No. 17
Uppal Marg
Danapur 126611",Raiganj,437954,15-01-2027,New,10,1085.49
90919603,Priya Chaudry,osaraf@example.com,919000000000,"29/035
Walia Path, Kulti 693931",Howrah,82827,16-01-2027,Regular,10,555.97
46741896,Jagvi Patla,faras93@example.net,915000000000,"838
Arya, Nanded 274834",Mango,656521,17-01-2027,Premium,13,1518.23
58942207,Krisha Sama,agarwalrohan@example.org,913000000000,"H.No. 86, Goel, Bijapur 190889",Patna,861467,18-01-2027,Regular,8,525.9
86839058,Kashvi Sarma,samuel91@example.org,911000000000,"H.No. 860, Agate Ganj
Medininagar 205852",Ujjain,72586,19-01-2027,Regular,5,1953.24
82179338,Isha Dugar,adya37@example.net,914000000000,"60, Bakshi Circle, Tezpur-857578",Ulhasnagar,370025,20-01-2027,New,12,1775.89
1342184,Girish Sem,krao@example.com,919000000000,"783
Nigam Circle, Karawal Nagar-701964",Dehradun,774395,21-01-2027,Inactive,20,1893.83
76604145,Nidra Agate,ayushbobal@example.org,912000000000,"42/473, Mistry Chowk
Chittoor 860495",Rourkela,767461,22-01-2027,Regular,14,1276.88
37702698,Joshua Bajaj,theodoretalwar@example.com,912000000000,"99, Narayanan Street
Shivpuri 766228",Bareilly,845884,23-01-2027,New,12,1727.41
3786105,Ojas Sankaran,jyoti35@example.net,918000000000,"H.No. 66
Mahajan Chowk, Yamunanagar 911948",Kirari Suleman Nagar,288478,24-01-2027,New,13,1172.32
64535602,Faris Mahajan,calebbhargava@example.net,913000000000,"H.No. 758, Krishna Zila
Sagar-352638",Jalgaon,236937,25-01-2027,Inactive,13,1816.18
29525287,Theodore Dhar,sachidutt@example.net,914000000000,"H.No. 736, Brar Street
Darbhanga-292274",Bhimavaram,891343,26-01-2027,Premium,15,1976.98
1683786,Urvashi Balan,simonkade@example.org,916000000000,"02/23
Dube Street, Bhagalpur 402715",Hajipur,775942,27-01-2027,Regular,14,776.52
73586244,Netra Oak,manbir86@example.net,919000000000,"H.No. 340
Kala Path, Bikaner-738975",Erode,392999,28-01-2027,New,1,377.07
26805477,Xavier Hans,doctoraradhana@example.org,912000000000,"H.No. 02, Deep Ganj
Firozabad 664104",Sambhal,593073,29-01-2027,New,18,1148.4
73679086,Tarak Divan,ranbir07@example.org,913000000000,"324, Shanker
Ludhiana 440403",Dibrugarh,181712,30-01-2027,New,16,1297.47
59677346,Falak Reddy,gopalmody@example.com,915000000000,"78/69
Majumdar Nagar, Tumkur 014721",Bongaigaon,483994,31-01-2027,Inactive,2,502.96
81528623,Qasim Hans,dbains@example.net,915000000000,"34
Rai Zila
Proddatur-395778",Jamshedpur,156998,01-02-2027,Premium,3,957.94
38420886,Nidra Date,uhora@example.org,910000000000,"H.No. 06, Talwar Ganj
Singrauli 304396",Sonipat,695663,02-02-2027,New,20,1180.95
12302179,Nikita Nagi,shettyradha@example.com,912000000000,"03/92, Karpe Road, Firozabad-215941",Tumkur,702467,03-02-2027,Premium,15,246.73
88164280,Saumya Barman,nakul83@example.com,916000000000,"03
Iyer Nagar
Bhatpara-765591",Thane,413547,04-02-2027,Regular,11,745.22
74735607,Naksh Amble,aadhyabhalla@example.com,920000000000,"94, Goda Street
Satna 920950",Raipur,474552,05-02-2027,Inactive,6,935.8
42514124,Bakhshi Sodhi,tsuri@example.org,912000000000,"461, Kashyap Street, Anand-025146",Bally,107629,06-02-2027,Inactive,7,1958.97
13071673,Ijaya Bir,tkalla@example.com,919000000000,"02/685, Dar Street
Mathura 835017",Jhansi,491822,07-02-2027,Regular,17,1208.04
68196920,Vasana Tripathi,faras32@example.com,912000000000,"377, Wason Street
Chittoor 121927",Rewa,437649,08-02-2027,Regular,15,1810.28
26844216,Yochana Babu,sibalmaya@example.com,917000000000,"H.No. 593
Mangat Street
Nagpur-588651",Pali,245058,09-02-2027,Premium,16,927.07
38780509,Ira Guha,haritabasu@example.com,912000000000,"55
Zachariah Road
Jaunpur 869945",Ongole,715292,10-02-2027,Regular,3,1238.37
3292927,Nisha Iyer,vdalia@example.org,910000000000,"H.No. 13, Dash Path, Bhatpara-468793",Rewa,320465,11-02-2027,New,6,1795.72
28991365,Avi Menon,rachitapandey@example.com,918000000000,"04/26
Narain Street, Meerut-759858",Jamnagar,449419,12-02-2027,New,20,459.1
39999278,Chandresh Khare,agarwalladli@example.org,912000000000,"177
Bath Road, Rajpur Sonarpur 549727",Baranagar,594349,13-02-2027,New,8,664.22
86050297,Vincent Sahni,bhardwajwidisha@example.com,918000000000,"954, Dubey Ganj
Siliguri 525261",Sikar,756155,14-02-2027,Inactive,16,941.51
86045277,Umang Pai,ykeer@example.org,918000000000,"14/995, Aurora Chowk, Unnao-559200",Mau,229457,15-02-2027,New,8,1065.84
88167544,Fariq Chawla,nachiketgrewal@example.org,917000000000,"464
Toor Marg, Amroha 537677",Mirzapur,766641,16-02-2027,New,10,1097.35
75984768,Dev Deshpande,tsarkar@example.org,912000000000,"H.No. 186
Kala Road
Gurgaon 751287",Guwahati,737567,17-02-2027,Regular,14,1723.2
15144290,Omkaar Swamy,ekaraj66@example.org,918000000000,"H.No. 375
Mangal Marg
Ludhiana-653677",Nizamabad,789273,18-02-2027,New,19,436.35
52279849,Henry Sawhney,sidhuyashodhara@example.net,918000000000,"493, Kuruvilla, Erode 325603",Anantapur,169958,19-02-2027,Regular,17,585.08
81160474,Adweta Gokhale,upkaar63@example.net,920000000000,"H.No. 601
Halder Street
Sri Ganganagar 570259",Aizawl,841396,20-02-2027,Premium,19,447.55
84361534,Ansh Agrawal,ayush35@example.net,916000000000,"155, Bal Zila
Hyderabad-668727",Narasaraopet,332324,21-02-2027,Regular,1,438.19
